id,host_id,neighbourhood,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,bedrooms,review_scores_rating
31291027,10548519,Kapaa-Wailua,Kauai,Entire home/apt,242,3,7,2,4.5
31291701,84138691,Lahaina,Maui,Entire home/apt,235,3,56,NA,4.98
31292084,15820446,Lahaina,Maui,Entire home/apt,292,5,10,2,4.68
31292360,116742716,Kihei-Makena,Maui,Entire home/apt,938,4,21,2,4.96
31297104,113170578,Koolauloa,Honolulu,Entire home/apt,266,2,23,2,4.73
31299994,234265081,North Kona,Hawaii,Private room,65,4,29,1,4.9
31312514,160760967,North Hilo,Hawaii,Entire home/apt,115,2,11,3,4.69
31313043,14936746,Koloa-Poipu,Kauai,Entire home/apt,402,1,12,3,4.93
31313580,111808435,South Kohala,Hawaii,Entire home/apt,237,3,1,2,5
31313982,189104995,North Shore Kauai,Kauai,Entire home/apt,194,3,4,2,5
31318197,112460253,Lahaina,Maui,Entire home/apt,149,3,4,NA,4.89
31320649,74485580,South Kona,Hawaii,Entire home/apt,175,3,5,2,5
31327146,30787515,Lahaina,Maui,Entire home/apt,298,2,0,1,4.88
31332767,222465045,Primary Urban Center,Honolulu,Entire home/apt,220,6,10,2,4.65
31335783,8374973,Kihei-Makena,Maui,Entire home/apt,239,7,7,2,5
31337786,75682570,Lahaina,Maui,Entire home/apt,520,7,16,3,4.95
31339928,115700802,North Shore Kauai,Kauai,Entire home/apt,252,1,9,2,4.96
31349391,30787515,Lahaina,Maui,Entire home/apt,265,2,1,1,5
31353976,92539180,Primary Urban Center,Honolulu,Entire home/apt,120,1,21,2,4.18
31358082,228995711,North Kona,Hawaii,Entire home/apt,135,2,21,NA,4.97
31358432,234816288,North Shore Kauai,Kauai,Entire home/apt,599,180,0,2,5
31358575,149456860,North Shore Kauai,Kauai,Entire home/apt,265,4,6,3,4.67
31370381,113441705,Lahaina,Maui,Entire home/apt,363,1,8,2,4.64
31373526,201516150,Kihei-Makena,Maui,Entire home/apt,181,4,18,1,4.97
31374258,66506243,South Kona,Hawaii,Entire home/apt,177,2,74,1,4.89
31374379,418715100,Kihei-Makena,Maui,Entire home/apt,1199,5,0,2,NA
31382105,235027728,Lahaina,Maui,Entire home/apt,209,1,25,1,4.74
31384993,235027728,Lahaina,Maui,Entire home/apt,272,3,21,1,4.58
31385530,42947939,Primary Urban Center,Honolulu,Entire home/apt,109,1,24,NA,4.55
31393455,126959445,Koolauloa,Honolulu,Entire home/apt,605,7,3,3,4.5
31393562,205833835,Koolaupoko,Honolulu,Private room,143,30,39,1,4.8
31406900,235237766,North Shore Kauai,Kauai,Private room,135,2,46,1,4.99
31408410,235255999,Paia-Haiku,Maui,Entire home/apt,236,3,39,1,4.89
31408962,40240788,Primary Urban Center,Honolulu,Entire home/apt,186,1,5,NA,4.08
31408966,40240788,Primary Urban Center,Honolulu,Entire home/apt,88,30,1,NA,3
31415089,27125140,Kihei-Makena,Maui,Entire home/apt,333,1,31,2,4.78
31427162,107293305,North Kona,Hawaii,Entire home/apt,320,1,7,3,5
31437561,235482181,Kihei-Makena,Maui,Entire home/apt,226,6,37,1,4.96
31438059,30118476,North Shore Kauai,Kauai,Entire home/apt,850,6,0,5,4.85
31438691,189104995,Kapaa-Wailua,Kauai,Entire home/apt,202,3,0,1,4
31440856,205922587,Lahaina,Maui,Private room,200,7,1,1,4.67
31445165,234909211,Primary Urban Center,Honolulu,Private room,1000,30,0,1,NA
31445602,228434075,Lahaina,Maui,Entire home/apt,3292,4,2,5,5
31447139,235567393,North Kona,Hawaii,Entire home/apt,127,5,5,1,5
31450103,235596504,Primary Urban Center,Honolulu,Entire home/apt,105,1,50,NA,4.86
31451288,107293305,North Shore Kauai,Kauai,Entire home/apt,415,1,10,2,4.93
31454689,43068394,Kihei-Makena,Maui,Entire home/apt,198,3,3,1,4.93
31457844,238932253,Primary Urban Center,Honolulu,Entire home/apt,3486,7,0,6,5
31463514,30787515,Lahaina,Maui,Entire home/apt,252,2,3,1,4.82
31467212,209324375,Kihei-Makena,Maui,Entire home/apt,297,3,11,2,4.83
31470286,74079684,Primary Urban Center,Honolulu,Entire home/apt,330,1,0,2,NA
31471016,48697898,South Kohala,Hawaii,Entire home/apt,331,3,2,2,5
31471518,42612930,Primary Urban Center,Honolulu,Entire home/apt,113,1,19,1,4.72
31473197,418715100,South Kohala,Hawaii,Entire home/apt,667,3,0,2,NA
31473199,418715100,South Kohala,Hawaii,Entire home/apt,532,3,1,1,5
31473202,418715100,South Kohala,Hawaii,Entire home/apt,854,3,0,2,NA
31473210,418715100,South Kohala,Hawaii,Entire home/apt,532,3,0,1,NA
31473212,418715100,South Kohala,Hawaii,Entire home/apt,594,3,2,1,5
31473214,418715100,South Kohala,Hawaii,Entire home/apt,854,3,0,2,NA
31473220,418715100,South Kohala,Hawaii,Entire home/apt,667,3,1,2,5
31473222,418715100,South Kohala,Hawaii,Entire home/apt,854,3,0,2,NA
31473224,418715100,South Kohala,Hawaii,Entire home/apt,760,3,0,2,NA
31473228,418715100,South Kohala,Hawaii,Entire home/apt,667,1,2,2,5
31473233,418715100,South Kohala,Hawaii,Entire home/apt,441,3,0,2,NA
31473237,418715100,South Kohala,Hawaii,Entire home/apt,441,3,1,2,5
31473240,418715100,South Kohala,Hawaii,Entire home/apt,441,3,0,2,NA
31473241,418715100,South Kohala,Hawaii,Entire home/apt,441,3,0,2,NA
31473249,418715100,South Kohala,Hawaii,Entire home/apt,441,3,0,2,NA
31476630,108599645,Primary Urban Center,Honolulu,Entire home/apt,101,3,22,NA,4.81
31477213,235826735,Primary Urban Center,Honolulu,Entire home/apt,170,28,26,1,4.9
31481251,140343770,Central Oahu,Honolulu,Entire home/apt,425,3,20,2,4.93
31490638,6634143,Lahaina,Maui,Entire home/apt,245,2,19,1,4.54
31490968,40240788,Primary Urban Center,Honolulu,Entire home/apt,167,1,4,1,3
31491043,62158816,Primary Urban Center,Honolulu,Entire home/apt,155,29,3,1,4.92
31491652,189104995,North Shore Kauai,Kauai,Entire home/apt,188,3,4,NA,4.25
31493598,205152381,Lahaina,Maui,Entire home/apt,1936,7,7,5,4.82
31494339,72819083,North Kona,Hawaii,Entire home/apt,259,6,9,1,4.64
31494833,74079684,Primary Urban Center,Honolulu,Entire home/apt,182,1,0,1,NA
31497598,52931,Koolaupoko,Honolulu,Entire home/apt,204,30,5,NA,4.94
31498093,14015641,Primary Urban Center,Honolulu,Entire home/apt,90,1,39,1,4.81
31498999,172414512,Ewa,Honolulu,Entire home/apt,450,5,0,2,NA
31515700,236151340,North Hilo,Hawaii,Entire home/apt,122,1,64,1,4.86
31515934,236152811,South Hilo,Hawaii,Entire home/apt,155,3,11,1,5
31519656,147264346,Kihei-Makena,Maui,Entire home/apt,529,3,14,2,4.79
31520995,236206974,North Kona,Hawaii,Entire home/apt,125,3,23,1,4.93
31534520,30787515,North Kona,Hawaii,Entire home/apt,189,2,1,2,5
31537562,1758173,East Honolulu,Honolulu,Entire home/apt,80,180,1,NA,5
31539332,245410,Waianae,Honolulu,Entire home/apt,310,3,9,3,5
31539965,236337723,Ewa,Honolulu,Entire home/apt,190,30,3,3,5
31540545,408300,Molokai,Maui,Entire home/apt,105,6,0,1,NA
31567793,236623900,Wailuku-Kahului,Maui,Private room,185,1,124,1,4.91
31569263,236637848,Koolauloa,Honolulu,Entire home/apt,179,2,27,3,4.62
31569329,43793840,Primary Urban Center,Honolulu,Entire home/apt,155,29,4,1,4.33
31571231,39073224,Lahaina,Maui,Entire home/apt,375,5,5,1,5
31571850,43793840,Primary Urban Center,Honolulu,Entire home/apt,89,2,8,NA,4.21
31572842,10870351,North Kona,Hawaii,Shared room,95,30,2,1,4.75
31574086,107058431,Kau,Hawaii,Entire home/apt,175,4,9,2,4.7
31575479,4176514,North Hilo,Hawaii,Entire home/apt,141,1,54,NA,4.88
31579368,114271211,North Kona,Hawaii,Entire home/apt,288,2,1,2,3.2
31587174,121881496,Kihei-Makena,Maui,Entire home/apt,615,5,12,3,5
31587563,5180479,Primary Urban Center,Honolulu,Entire home/apt,3000,30,0,5,NA
31590520,225075048,Primary Urban Center,Honolulu,Entire home/apt,99,1,0,1,4.4
31591365,52364221,North Kona,Hawaii,Entire home/apt,95,3,21,1,4.88
31593606,47208806,North Shore Kauai,Kauai,Entire home/apt,282,3,8,3,5
31596450,111808435,South Kohala,Hawaii,Entire home/apt,231,3,11,2,4.67
31602465,215087525,Primary Urban Center,Honolulu,Entire home/apt,314,4,24,2,4.92
31609529,244259163,South Hilo,Hawaii,Entire home/apt,247,2,16,3,4.86
31618539,77026550,Primary Urban Center,Honolulu,Private room,385,1,0,1,NA
31618640,113441705,Kihei-Makena,Maui,Entire home/apt,199,1,10,1,4.68
31619262,39073224,Lahaina,Maui,Entire home/apt,1052,5,0,2,NA
31620232,39073224,Lahaina,Maui,Entire home/apt,421,5,0,2,4.5
31621257,41842769,South Kohala,Hawaii,Entire home/apt,515,3,8,3,4.71
31643435,50482854,South Kohala,Hawaii,Entire home/apt,322,4,14,3,4.94
31643440,134184495,North Shore Oahu,Honolulu,Entire home/apt,350,2,20,NA,4.9
31645598,57940735,Kihei-Makena,Maui,Entire home/apt,225,4,8,1,5
31645611,236623900,Wailuku-Kahului,Maui,Private room,185,1,102,1,4.93
31646249,237263832,Koloa-Poipu,Kauai,Entire home/apt,195,1,14,1,4.85
31646792,181580421,Koloa-Poipu,Kauai,Entire home/apt,282,3,11,2,4.9
31647224,680107,Lahaina,Maui,Entire home/apt,1272,3,0,4,5
31647227,680107,Kapaa-Wailua,Kauai,Entire home/apt,398,3,1,2,5
31648762,23683193,South Kona,Hawaii,Private room,62,2,1,2,5
31648906,151398424,East Honolulu,Honolulu,Entire home/apt,120,30,0,1,4.86
31650299,39073224,Lahaina,Maui,Entire home/apt,1259,5,0,2,NA
31651016,22635145,Kihei-Makena,Maui,Entire home/apt,171,4,8,1,4.86
31651060,237304726,North Hilo,Hawaii,Entire home/apt,89,2,0,NA,5
31655544,53090141,Koolauloa,Honolulu,Entire home/apt,595,28,2,2,4.97
31665895,121881496,Kihei-Makena,Maui,Entire home/apt,687,5,10,3,5
31670776,13421887,Primary Urban Center,Honolulu,Entire home/apt,155,3,0,NA,NA
31671302,120271090,Koolaupoko,Honolulu,Private room,115,2,0,1,4.88
31672396,418715100,Kihei-Makena,Maui,Entire home/apt,1299,5,0,2,NA
31672431,418715100,Kihei-Makena,Maui,Entire home/apt,1299,5,0,2,NA
31672474,418715100,Kihei-Makena,Maui,Entire home/apt,1249,3,0,2,NA
31672510,418715100,Kihei-Makena,Maui,Entire home/apt,1299,5,1,2,5
31672528,418715100,Kihei-Makena,Maui,Entire home/apt,2128,3,0,3,NA
31674625,15820446,Lahaina,Maui,Entire home/apt,227,5,3,1,4.64
31679912,136001801,Primary Urban Center,Honolulu,Entire home/apt,121,5,7,1,4.61
31680414,154324699,South Kohala,Hawaii,Entire home/apt,114,3,1,2,3
31689665,187100604,Primary Urban Center,Honolulu,Entire home/apt,675,5,26,7,4.71
31691858,197615089,Paia-Haiku,Maui,Entire home/apt,200,1,33,1,4.86
31692274,237666606,Kihei-Makena,Maui,Entire home/apt,501,4,15,2,4.97
31692358,196472673,Puna,Hawaii,Private room,100,1,0,3,1
31693103,237675411,Kihei-Makena,Maui,Entire home/apt,265,5,0,1,5
31697373,86436879,Primary Urban Center,Honolulu,Entire home/apt,109,3,24,NA,4.62
31704158,156373103,Kihei-Makena,Maui,Entire home/apt,149,2,26,1,4.72
31712408,26020763,Kihei-Makena,Maui,Entire home/apt,252,3,25,1,4.9
31712704,11795497,South Kohala,Hawaii,Entire home/apt,144,1,16,2,4.9
31716436,15820446,Lahaina,Maui,Entire home/apt,242,5,14,NA,4.84
31716673,237907797,Kihei-Makena,Maui,Entire home/apt,649,4,1,2,5
31716804,133993294,Lahaina,Maui,Entire home/apt,185,5,28,NA,4.84
31719591,237935889,Primary Urban Center,Honolulu,Entire home/apt,1686,30,20,4,5
31722268,22759883,North Kona,Hawaii,Entire home/apt,899,4,23,5,4.66
31725123,2241417,Primary Urban Center,Honolulu,Entire home/apt,168,29,2,3,4.4
31736945,30787515,Lahaina,Maui,Entire home/apt,219,2,0,1,4.75
31739672,30787515,Lahaina,Maui,Entire home/apt,212,2,1,1,5
31740317,30787515,Lahaina,Maui,Entire home/apt,198,2,1,1,5
31741342,69552498,Primary Urban Center,Honolulu,Entire home/apt,160,3,9,1,4.81
31758152,29961526,North Shore Kauai,Kauai,Entire home/apt,950,5,4,3,5
31759991,29961526,North Shore Kauai,Kauai,Entire home/apt,675,4,18,3,4.97
31759995,31686373,North Shore Oahu,Honolulu,Entire home/apt,179,30,0,NA,4.96
31771736,31754499,South Hilo,Hawaii,Entire home/apt,74,10,3,NA,4.39
31795966,680107,Koloa-Poipu,Kauai,Entire home/apt,313,3,3,2,4.3
31800128,113441705,Lahaina,Maui,Entire home/apt,168,1,7,1,4.79
31800646,235027728,Lahaina,Maui,Entire home/apt,209,3,22,1,4.77
31803561,24799207,Primary Urban Center,Honolulu,Private room,99,30,1,1,4.87
31804550,15820446,Lahaina,Maui,Entire home/apt,239,5,3,1,4.58
31805176,90510741,East Honolulu,Honolulu,Entire home/apt,695,10,9,4,4.94
31805644,15820446,Lahaina,Maui,Entire home/apt,260,5,4,1,4.83
31806035,15820446,Kihei-Makena,Maui,Entire home/apt,360,5,7,1,4.76
31812294,42705922,Primary Urban Center,Honolulu,Entire home/apt,128,2,3,NA,4.07
31812811,30787515,Lahaina,Maui,Entire home/apt,223,2,1,1,5
31813306,42705922,Primary Urban Center,Honolulu,Entire home/apt,122,2,3,NA,4.44
31814258,236664052,Koloa-Poipu,Kauai,Entire home/apt,250,180,0,1,NA
31822255,30787515,Lahaina,Maui,Entire home/apt,209,2,0,1,5
31828388,118010468,Primary Urban Center,Honolulu,Entire home/apt,350,30,0,2,4.82
31830741,8055475,Primary Urban Center,Honolulu,Entire home/apt,650,30,0,3,NA
31839472,236664052,Koloa-Poipu,Kauai,Entire home/apt,400,180,0,2,NA
31840616,236664052,Koloa-Poipu,Kauai,Entire home/apt,800,180,0,2,5
31856961,108986794,Lahaina,Maui,Entire home/apt,24713,3,7,2,4.56
31857250,30787515,Lahaina,Maui,Entire home/apt,216,2,0,1,4.86
31857269,30787515,Lahaina,Maui,Entire home/apt,207,2,0,1,5
31857627,142485410,Primary Urban Center,Honolulu,Entire home/apt,186,7,5,NA,5
31857820,84983912,Lahaina,Maui,Entire home/apt,2330,5,0,7,NA
31860562,48189124,Primary Urban Center,Honolulu,Entire home/apt,203,2,22,2,4.48
31860773,117691231,Koloa-Poipu,Kauai,Entire home/apt,499,3,13,3,4.97
31863732,96828907,Kihei-Makena,Maui,Entire home/apt,246,4,29,2,4.84
31865994,17729305,North Shore Kauai,Kauai,Entire home/apt,246,3,29,2,4.93
31880489,238949206,Makawao-Pukalani-Kula,Maui,Entire home/apt,200,3,18,2,4.94
31881326,238956527,South Kohala,Hawaii,Entire home/apt,229,7,3,2,4.8
31883139,238974127,Puna,Hawaii,Entire home/apt,87,4,21,1,4.92
31884833,238989740,Koolauloa,Honolulu,Entire home/apt,250,1,42,2,4.53
31885595,1260215,Puna,Hawaii,Entire home/apt,178,4,46,3,4.91
31887773,3720043,Primary Urban Center,Honolulu,Private room,50,7,18,NA,4.61
31891312,236664052,Lahaina,Maui,Entire home/apt,1300,3,0,3,NA
31897600,42612930,Primary Urban Center,Honolulu,Entire home/apt,113,1,23,1,4.74
31900312,123615715,North Kona,Hawaii,Entire home/apt,177,3,20,2,4.9
31900918,239138294,North Kona,Hawaii,Private room,235,2,15,3,4.8
31903420,28035243,North Shore Kauai,Kauai,Entire home/apt,322,4,14,3,4.85
31904086,230593363,Primary Urban Center,Honolulu,Entire home/apt,208,3,34,2,4.71
31907806,15820446,Lahaina,Maui,Entire home/apt,188,5,2,NA,4.64
31907958,1118742,Lahaina,Maui,Entire home/apt,365,1,21,2,4.71
31917494,239281461,North Kona,Hawaii,Entire home/apt,145,4,23,NA,4.93
31922884,36164467,Waianae,Honolulu,Entire home/apt,179,30,26,2,4.83
31924601,239324083,South Hilo,Hawaii,Entire home/apt,250,2,1,2,5
31927072,70449204,North Shore Kauai,Kauai,Entire home/apt,359,3,18,2,4.92
31932107,395672427,Kihei-Makena,Maui,Entire home/apt,1870,1,1,4,3
31933839,174123925,Primary Urban Center,Honolulu,Private room,119,1,57,NA,4.98
31935599,96255708,South Kohala,Hawaii,Entire home/apt,709,4,7,4,4.87
31937361,239460421,South Kohala,Hawaii,Entire home/apt,400,1,0,1,4.91
31937746,42705922,Primary Urban Center,Honolulu,Entire home/apt,151,2,4,NA,4.44
31938631,42705922,Primary Urban Center,Honolulu,Entire home/apt,137,2,6,NA,4.68
31943050,35873058,Lahaina,Maui,Entire home/apt,209,7,8,1,4.95
31949028,17014694,Koolaupoko,Honolulu,Entire home/apt,295,30,3,3,4.86
31950600,279120,North Shore Kauai,Kauai,Entire home/apt,261,7,12,1,4.94
31958995,111808435,South Kohala,Hawaii,Entire home/apt,207,3,9,1,4.56
31959142,239603806,Puna,Hawaii,Entire home/apt,444,1,41,3,4.93
31959890,6431986,Koolaupoko,Honolulu,Entire home/apt,550,30,2,2,4.75
31960856,395672427,Kihei-Makena,Maui,Entire home/apt,630,1,0,1,NA
31960899,395672427,Kihei-Makena,Maui,Entire home/apt,372,1,2,2,4
31960934,395672427,Kihei-Makena,Maui,Entire home/apt,542,1,0,2,NA
31964186,168274807,North Shore Kauai,Kauai,Entire home/apt,365,3,4,3,4.87
31964963,239671190,Primary Urban Center,Honolulu,Entire home/apt,330,1,0,1,1
31965919,31762719,Puna,Hawaii,Entire home/apt,99,1,27,NA,4.97
31968274,136327709,Primary Urban Center,Honolulu,Entire home/apt,221,29,1,1,5
31980327,42618840,Koloa-Poipu,Kauai,Entire home/apt,838,2,3,3,4.71
31981009,151398424,South Kona,Hawaii,Entire home/apt,236,2,0,3,5
31984872,235027728,Lahaina,Maui,Entire home/apt,272,3,27,1,4.83
31986621,239794221,North Kona,Hawaii,Entire home/apt,390,20,1,3,5
31987520,47730276,Kihei-Makena,Maui,Entire home/apt,327,2,25,1,4.99
31987546,9213806,Lahaina,Maui,Entire home/apt,366,5,1,2,5
31989876,69552498,Primary Urban Center,Honolulu,Entire home/apt,206,30,1,2,5
31990254,69552498,Primary Urban Center,Honolulu,Entire home/apt,367,30,2,2,5
31991369,210430041,Primary Urban Center,Honolulu,Entire home/apt,73,30,2,1,4.33
31996540,29961526,North Shore Kauai,Kauai,Entire home/apt,683,1,6,4,4.7
31996644,180190470,Ewa,Honolulu,Entire home/apt,199,30,2,3,5
32001744,107293305,South Kohala,Hawaii,Entire home/apt,2214,1,0,4,NA
32017248,14615439,Kihei-Makena,Maui,Entire home/apt,457,4,8,2,4.82
32018971,146178668,Lahaina,Maui,Entire home/apt,304,1,5,NA,5
32021136,395672427,South Kohala,Hawaii,Entire home/apt,628,1,0,3,NA
32023730,3222390,Primary Urban Center,Honolulu,Entire home/apt,87,1,33,NA,4.79
32024331,10128150,Lihue,Kauai,Entire home/apt,200,1,27,2,4.51
32025399,11481260,Primary Urban Center,Honolulu,Private room,346,3,8,2,5
32043122,68308477,Koolauloa,Honolulu,Entire home/apt,758,4,26,6,4.6
32043935,4932682,North Shore Kauai,Kauai,Entire home/apt,309,2,38,2,4.97
32045953,205805838,Paia-Haiku,Maui,Entire home/apt,115,2,42,NA,4.55
32048569,154896788,Koloa-Poipu,Kauai,Entire home/apt,505,4,4,2,4.91
32049362,113441705,Kihei-Makena,Maui,Entire home/apt,296,1,13,2,4.76
32066601,540592,Koolauloa,Honolulu,Entire home/apt,162,1,19,2,4
32066837,60832928,Primary Urban Center,Honolulu,Entire home/apt,1048,35,0,1,4.69
32067736,7964009,Kihei-Makena,Maui,Entire home/apt,275,4,21,2,4.98
32069707,240495726,Primary Urban Center,Honolulu,Entire home/apt,165,3,22,1,4.75
32070479,72781009,Primary Urban Center,Honolulu,Entire home/apt,229,1,25,2,4.7
32070499,233969351,Kihei-Makena,Maui,Entire home/apt,1310,2,0,3,5
32071869,72781009,Primary Urban Center,Honolulu,Entire home/apt,199,1,24,2,4.46
32086719,85336022,Puna,Hawaii,Entire home/apt,95,2,28,2,4.94
32089149,9431246,Primary Urban Center,Honolulu,Entire home/apt,129,1,50,NA,4.9
32090486,240689093,South Kona,Hawaii,Entire home/apt,265,4,15,3,4.84
32090794,240692212,North Shore Kauai,Kauai,Entire home/apt,425,180,0,3,NA
32095243,183639829,Primary Urban Center,Honolulu,Entire home/apt,144,30,2,2,4.63
32099724,44979424,Primary Urban Center,Honolulu,Entire home/apt,236,3,27,1,4.93
32108138,156643703,South Kona,Hawaii,Entire home/apt,250,4,19,3,4.83
32109478,234265081,North Kona,Hawaii,Entire home/apt,93,4,6,NA,5
32111633,37943264,Kau,Hawaii,Entire home/apt,90,4,21,2,4.94
32112731,2556645,Koolaupoko,Honolulu,Entire home/apt,129,30,8,1,4.93
32115671,8491251,Primary Urban Center,Honolulu,Entire home/apt,125,30,0,1,4.83
32116042,230738449,Kihei-Makena,Maui,Entire home/apt,275,3,8,2,5
32117408,395672427,Kihei-Makena,Maui,Entire home/apt,3916,1,0,10,NA
32126470,15237359,Lahaina,Maui,Entire home/apt,3195,4,9,7,5
32137801,241096317,Puna,Hawaii,Private room,49,2,3,NA,4.72
32137946,233969351,Kihei-Makena,Maui,Entire home/apt,1310,4,0,3,4.5
32138602,15820446,Lahaina,Maui,Entire home/apt,157,5,17,1,4.79
32141291,241136065,Kihei-Makena,Maui,Entire home/apt,201,1,81,1,4.93
32141421,184893744,Paia-Haiku,Maui,Entire home/apt,210,1,63,1,4.74
32141489,107293305,North Kona,Hawaii,Entire home/apt,123,1,19,2,4.62
32147157,61870189,Primary Urban Center,Honolulu,Entire home/apt,299,30,0,1,5
32148166,210430041,Primary Urban Center,Honolulu,Entire home/apt,74,30,4,NA,5
32164513,41842769,South Kohala,Hawaii,Entire home/apt,323,3,6,2,4.83
32164644,108638508,North Shore Kauai,Kauai,Entire home/apt,175,1,42,1,4.93
32165680,241300992,Hamakua,Hawaii,Entire home/apt,900,1,6,7,5
32165697,2034919,Kapaa-Wailua,Kauai,Entire home/apt,139,3,18,NA,4.9
32165996,191293019,North Kona,Hawaii,Entire home/apt,175,2,65,NA,4.77
32166923,111808435,Kihei-Makena,Maui,Entire home/apt,249,2,11,2,4.22
32166944,15820446,Lahaina,Maui,Entire home/apt,264,5,2,1,4.87
32167794,146035240,North Kona,Hawaii,Entire home/apt,5748,10,1,3,5
32168346,102621437,Puna,Hawaii,Entire home/apt,175,2,79,1,4.85
32168734,3878586,Puna,Hawaii,Entire home/apt,210,15,4,3,4.8
32168909,98377259,North Kona,Hawaii,Entire home/apt,270,3,13,2,4.84
32168970,39073224,Lahaina,Maui,Entire home/apt,967,5,2,3,5
32169154,74533712,Primary Urban Center,Honolulu,Entire home/apt,325,30,0,3,5
32169160,39073224,Lahaina,Maui,Entire home/apt,621,5,1,2,4.5
32170997,15820446,Lahaina,Maui,Entire home/apt,156,5,9,1,4.77
32175084,461037,Lahaina,Maui,Entire home/apt,1269,5,0,3,NA
32183043,97006413,Koloa-Poipu,Kauai,Entire home/apt,272,3,0,2,5
32185584,241497103,North Kona,Hawaii,Entire home/apt,450,3,5,3,5
32186110,113441705,Lahaina,Maui,Entire home/apt,329,1,24,2,4.85
32189496,136001801,Primary Urban Center,Honolulu,Entire home/apt,125,5,9,1,4.67
32189599,241533376,South Kona,Hawaii,Entire home/apt,205,3,15,2,4.77
32190295,68602626,East Honolulu,Honolulu,Entire home/apt,950,30,7,4,5
32192281,103055098,Puna,Hawaii,Entire home/apt,425,2,12,1,4.94
